login_id,user_id,timestamp,ip_address,city,country,geolocation_lat,geolocation_lon,user_agent,login_success,mfa_change_flag,impossible_travel_flag,typing_cadence_ms,session_id
LGN0005909,U0317,2026-03-03T12:02:22.301041,18.95.70.181,Mooreberg,JP,-18.5938635,-153.19244,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/25.0.871.0 Mobile/96B840 Safari/536.0",1,0,0,238,2e973030-ef8a-4bf0-a116-f1f02679c042
LGN0005910,U0095,2026-02-28T14:41:22.301161,139.239.136.105,Watkinsland,MC,55.3025315,-81.280166,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),1,0,0,140,9d41e999-2bc4-4dc6-bdf7-449edecae517
LGN0005911,U0408,2026-02-26T18:00:22.301259,156.170.69.26,Port Lindashire,FM,-16.7913655,-15.307886,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:3.0; sd-PK) AppleWebKit/535.30.2 (KHTML, like Gecko) Version/4.1 Safari/535.30.2",1,0,0,189,306f931d-f219-4c98-878b-6bac519026f3
LGN0005912,U0023,2026-03-02T13:03:22.301359,111.77.159.228,Lake Rebeccaview,BJ,-16.46418,-30.723645,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),1,0,0,93,733ce8f5-10f6-4cd3-b04d-42e38bfb7137
LGN0005913,U0136,2026-03-04T07:43:22.301445,27.186.240.134,North Johnland,SY,-78.6153305,-86.788191,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1),1,0,0,390,68808d64-2fcf-435a-b769-3eb24febafef
LGN0005914,U0174,2026-02-27T11:58:22.301530,133.115.116.233,Kochfort,VU,-89.1176585,-27.979267,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.2.20) Gecko/4164-06-19 02:23:42.061798 Firefox/4.0,1,0,0,219,df237283-1b8e-4416-97be-0d33362a2d4b
LGN0005915,U0290,2026-02-27T21:42:22.301675,38.117.115.140,East Alejandro,BW,-56.058474,106.4144,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),0,0,0,236,bccdb9ec-ed7c-4980-83ec-aa2d5a717f39
LGN0005916,U0060,2026-03-01T05:08:22.301762,38.141.106.173,North Brad,IS,18.9469435,35.493525,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.835.0 Safari/532.0",1,0,0,119,f6876cbf-5f39-4659-ab5d-16c735e43e58
LGN0005917,U0241,2026-03-05T06:06:22.301871,4.85.73.148,Lake Michaelmouth,AR,22.457083,66.22472,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9; rv:1.9.5.20) Gecko/6965-11-21 13:33:31.847076 Firefox/3.8,1,0,0,96,d61da139-3edd-4fc8-9790-0648b91424e5
LGN0005918,U0360,2026-03-04T03:56:22.302005,102.195.198.86,New Emily,VE,-20.8603025,-41.422817,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.0),1,0,0,123,1e3c9ecc-33dd-4fef-b319-59b775ad3277
LGN0005919,U0020,2026-03-03T14:17:22.302090,200.29.189.120,Vanessaburgh,ZA,47.8724215,-71.646274,"Mozilla/5.0 (Windows 95) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/53.0.854.0 Safari/534.1",1,0,0,104,3dde24b7-450c-4d01-956c-320732d66ab5
LGN0005920,U0224,2026-03-04T08:32:22.302199,222.60.6.234,Audreymouth,BN,47.436821,157.967312,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2743-08-15 21:51:29.012634 Firefox/3.8,1,0,0,250,fb919691-9a3b-47f0-a773-cd2a34c2b87b
LGN0005921,U0265,2026-03-04T20:22:22.302336,113.179.199.86,Loweryton,TV,26.860455,0.134098,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3909-05-07 07:21:03.126373 Firefox/3.6.11,0,0,0,119,7db0cf6e-15da-4e71-9a71-4f4401cfff94
LGN0005922,U0461,2026-02-28T17:56:22.302489,49.103.199.243,Matthewview,SE,-7.4003985,167.741902,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/50.0.823.0 Safari/536.0",1,0,0,326,905435d7-1c55-4ff9-bc9f-ac21fbc93ec9
LGN0005923,U0445,2026-03-03T13:01:22.302599,180.54.180.11,New Vincent,SR,38.3333795,125.967531,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5; rv:1.9.3.20) Gecko/8197-12-19 02:19:11.589203 Firefox/5.0,1,0,0,345,ad6b8f9a-4e95-4510-b0cf-c5a55347d21d
LGN0005924,U0012,2026-03-03T23:54:22.302733,131.116.244.205,Ernestchester,BN,-29.885981,50.520331,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),1,0,0,272,3d01877a-9018-475c-bcfb-48303527f557
LGN0005925,U0466,2026-03-04T08:36:22.302819,150.211.81.133,Robinsonfurt,FJ,16.072592,-108.919086,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.0),1,0,0,257,5c1b6ae3-b78c-422c-a53a-78500222bee3
LGN0005926,U0131,2026-02-28T14:39:22.302916,182.127.127.187,Lake Samuel,DE,-55.0605925,-171.657708,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; yue-HK) AppleWebKit/535.14.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.14.6",1,0,0,177,930e9bac-eac9-4cd3-a1d9-9139c45e6e02
LGN0005927,U0285,2026-03-02T08:21:22.303019,196.87.16.142,Port Jacob,MG,6.419957,94.042036,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.834.0 Safari/535.2",1,0,0,255,a38c86ed-435e-4647-b903-bf6a58c96484
LGN0005928,U0132,2026-02-27T13:59:22.303128,126.73.214.51,Charlesbury,MX,30.5791165,-140.903978,Opera/8.46.(X11; Linux x86_64; bhb-IN) Presto/2.9.160 Version/10.00,1,0,0,363,80487424-b910-4574-b5fd-074700ede3d7
LGN0005929,U0488,2026-03-04T08:19:22.303217,65.180.76.101,Nancyville,UY,-33.9483565,3.38081,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/17.0.861.0 Mobile/88P465 Safari/536.2",1,0,0,110,1879d80b-08e8-43d6-b858-46c50e8782d1
LGN0005930,U0096,2026-03-03T07:01:22.303325,209.7.42.81,Sparksfort,GB,26.4320385,-48.02531,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_4 rv:6.0; fy-NL) AppleWebKit/531.5.1 (KHTML, like Gecko) Version/4.0.4 Safari/531.5.1",0,0,0,233,71515418-4b37-482b-a1ba-abe5d598d9ad
LGN0005931,U0221,2026-03-01T06:23:22.303435,135.188.154.174,Susanhaven,SG,42.07141,158.238165,Opera/8.89.(X11; Linux x86_64; he-IL) Presto/2.9.171 Version/11.00,0,0,0,91,31d97764-fa69-4a5e-af2f-e8aafeb10ed6
LGN0005932,U0486,2026-02-26T14:50:22.303525,207.70.19.210,East Sierramouth,AD,-2.661631,52.007905,Opera/8.80.(X11; Linux i686; my-MM) Presto/2.9.189 Version/10.00,1,0,0,155,71ce962d-dd5d-47e1-80bb-bcddefe256af
LGN0005933,U0149,2026-03-01T00:02:22.303623,200.218.215.188,East Samantha,GE,-11.3589135,60.16872,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5 rv:3.0; xh-ZA) AppleWebKit/531.8.4 (KHTML, like Gecko) Version/5.0 Safari/531.8.4",0,0,0,150,eb8bb6eb-fcc1-4b63-b6b6-98fee4d0b2e6
LGN0005934,U0167,2026-03-03T11:58:22.303723,148.174.23.241,Evanport,MM,74.4239625,158.081638,Opera/9.66.(X11; Linux x86_64; bs-BA) Presto/2.9.184 Version/10.00,1,0,0,239,80ce4432-0d9b-463b-a80c-080f33718ea2
LGN0005935,U0482,2026-03-04T20:02:22.303967,73.123.78.16,East Aliciamouth,AF,-70.4299265,171.200079,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8030-08-23 14:42:57.806732 Firefox/5.0,1,0,0,281,b534d526-ef5e-4154-aeb7-e76968ed0fa7
LGN0005936,U0017,2026-03-04T16:10:22.304187,28.140.13.19,Portertown,TT,21.386712,-84.808352,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),0,0,0,367,dbe176e7-6187-49d9-828d-25a9884166df
LGN0005937,U0227,2026-03-04T21:48:22.304294,143.83.43.90,Port Gregorymouth,JM,-37.783566,42.345524,Opera/8.33.(Windows 95; tr-TR) Presto/2.9.167 Version/11.00,1,0,0,311,13ab9525-77da-46a6-a53c-17e1c37baf6b
LGN0005938,U0055,2026-02-27T02:05:22.304389,178.11.235.102,Kingberg,IE,38.955847,-125.159646,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/59.0.892.0 Safari/534.0",1,0,0,129,efbf1b7e-4a39-4b0b-85f0-4754cd7683f3
LGN0005939,U0482,2026-03-02T08:30:22.304520,86.252.72.137,East Paula,MY,-34.7436785,21.959238,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/34.0.893.0 Safari/535.2",1,0,0,206,363ee1b2-03a2-4d06-ad18-60a45392bb71
LGN0005940,U0199,2026-03-02T04:55:22.304633,144.172.124.127,Harperborough,UG,-42.4212995,-33.486878,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),1,1,0,191,3e65ddcc-3ec7-4e10-b8e4-eede25f08f89
LGN0005941,U0378,2026-03-03T16:33:22.304732,167.51.203.194,Christophertown,PA,-22.2661065,147.103188,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lzh-TW) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.31.4",1,0,0,143,6b9e63b4-9a4f-4489-a247-e3e3f1839056
LGN0005942,U0258,2026-02-28T09:36:22.304832,28.82.100.143,West James,TW,27.454208,70.555509,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/23.0.865.0 Safari/535.2",1,0,0,143,f89a1589-13e0-468d-b11d-3f4208d797e3
LGN0005943,U0066,2026-02-28T05:52:22.304940,149.196.236.201,Timothyview,LC,-58.5354185,141.576043,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; az-AZ) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.4.2",1,0,0,339,a182d353-a6ae-4bef-9238-58a7c3685146
LGN0005944,U0058,2026-03-05T00:29:22.305038,61.32.252.65,Robertmouth,MZ,75.9269405,-142.81071,Opera/8.20.(X11; Linux i686; sat-IN) Presto/2.9.169 Version/12.00,1,0,0,216,08c5b3f9-baa0-4e3e-a401-4e7808264b82
LGN0005945,U0016,2026-02-28T01:16:22.305127,201.239.31.136,Braytown,CI,-1.893754,-43.688889,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),1,0,0,216,d3220768-6334-48ac-a267-1e281ff08db2
LGN0005946,U0281,2026-02-27T13:54:22.305231,96.190.3.49,West Corey,AU,-41.963866,33.096182,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sr-ME) AppleWebKit/535.35.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.35.5",1,0,0,378,de142c83-0657-4012-b234-c7105e1a4579
LGN0005947,U0023,2026-03-04T15:16:22.305336,72.63.112.74,Millermouth,NI,25.1595765,-15.486054,Opera/9.38.(X11; Linux x86_64; ve-ZA) Presto/2.9.190 Version/12.00,1,0,0,243,9c40d10b-9ff5-4b2f-8317-9bd363f02006
LGN0005948,U0380,2026-03-03T05:57:22.305448,25.127.133.60,East Allison,GE,-10.2234075,-70.040218,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3 rv:3.0; rw-RW) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/5.0.2 Safari/533.5.3",0,0,0,325,13dea74c-5361-47fd-baa8-2b71356e1626
LGN0005949,U0129,2026-03-04T04:59:22.305551,41.103.43.61,Johnsonmouth,NA,36.1476955,89.762678,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5510-08-20 06:18:34.033768 Firefox/3.6.13,0,0,0,146,a4b544ce-dbe6-4453-9c6b-942773bcf1e1
LGN0005950,U0266,2026-03-02T11:16:22.305702,66.93.95.103,North Paul,SV,-27.530484,162.841207,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/52.0.844.0 Safari/534.1",1,0,0,293,70b75a85-784b-4bb0-9f3f-0278587277d9
LGN0005951,U0128,2026-03-03T23:31:22.305819,191.5.107.177,New Sandra,ID,-62.657286,-41.053037,Mozilla/5.0 (Android 14; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,0,0,0,144,2ed08bd5-14d2-4f5b-ad25-f06a7d87156c
LGN0005952,U0319,2026-03-01T03:29:22.305958,83.91.41.78,Kellyfort,MY,51.8922545,148.164598,Opera/8.42.(X11; Linux x86_64; bs-BA) Presto/2.9.165 Version/11.00,0,0,0,377,c1c96560-a52f-42ee-8302-1c4c47c961ae
LGN0005953,U0497,2026-03-03T22:39:22.306061,205.252.253.122,Henryshire,IE,-82.7952075,128.864896,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/52.0.851.0 Safari/536.2",1,0,0,364,ebd379b9-97f5-46d0-87d9-050d53ba4f4b
LGN0005954,U0058,2026-03-03T02:54:22.306168,86.78.63.167,Dennismouth,MN,-45.5820695,70.566575,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),1,0,0,247,901865bc-a3bb-4c46-bd34-71340f3a6b48
LGN0005955,U0481,2026-03-02T11:32:22.306252,215.249.144.151,Port Mistystad,RU,-72.4914,-163.117744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.4e6956.0 Mobile/66I801 Safari/533.2",1,0,0,162,76ee2ace-6d6e-404f-8bfa-1b922ae5e7e2
LGN0005956,U0189,2026-02-28T04:17:22.306386,10.0.42.123,North Andrewland,NG,-23.0680265,-139.122505,Opera/9.70.(X11; Linux x86_64; ro-RO) Presto/2.9.174 Version/10.00,1,0,0,93,e25026ba-a9da-4b8e-912f-fd53c2494886
LGN0005957,U0048,2026-03-02T08:08:22.306478,111.102.68.228,Lake Jessicachester,GY,78.8696125,156.822318,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.891.0 Safari/532.1",1,0,0,272,8c17e3db-28e4-488c-ade1-c6657782ddad
LGN0005958,U0356,2026-02-26T19:43:22.306588,192.12.167.54,New Patricia,MW,31.7510615,-153.702493,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9163-12-27 19:13:18.449188 Firefox/3.6.6,0,0,1,50,1e319205-8f42-4f86-9658-c624531605ab
LGN0005959,U0293,2026-03-04T14:15:22.306721,50.161.43.150,North Suzanneton,IL,-45.089861,-175.495399,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/40.0.880.0 Safari/533.2",1,0,0,175,8ee90d91-5234-4ff9-8d97-258093cb14a0
LGN0005960,U0483,2026-02-27T02:43:22.306833,87.74.170.43,West Yvonnetown,JO,-46.1152695,-100.357737,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kl-GL) AppleWebKit/534.12.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.12.2",1,0,0,100,be529778-8bcb-414e-9593-c7cba649bde5
LGN0005961,U0031,2026-03-01T04:21:22.306935,130.168.109.144,West Garyberg,GR,13.907663,140.422815,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2669-03-22 10:17:30.737122 Firefox/3.6.16,1,0,0,198,a4a2a2f4-456e-4ce0-83bb-c8c7798c5c49
LGN0005962,U0033,2026-03-03T13:44:22.307070,193.244.206.134,East Zoeside,BO,-24.1549695,-7.496779,Opera/8.95.(Windows NT 4.0; mhr-RU) Presto/2.9.160 Version/12.00,1,0,0,397,4833571e-4359-46fe-b6eb-10445f360767
LGN0005963,U0471,2026-03-01T00:21:22.307162,94.233.68.26,Loweland,MN,-77.6720035,-49.386156,Opera/9.67.(Windows NT 10.0; os-RU) Presto/2.9.185 Version/11.00,1,0,0,123,f69c5849-1d8b-4f2c-a109-33038d7193eb
LGN0005964,U0089,2026-02-27T18:50:22.307264,13.101.219.225,Robertport,SK,-87.627077,-106.293016,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; el-GR) AppleWebKit/531.43.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.43.3",1,0,0,111,09efc017-36e0-49b6-b7ed-57e9ed286fa8
LGN0005965,U0156,2026-03-01T09:44:22.307362,97.123.175.99,Crystalfort,PG,-0.8162075,-99.063387,Mozilla/5.0 (Android 3.2.4; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,1,0,0,166,5ceb3c3a-2c9f-488b-8352-e7efe0b30aa6
LGN0005966,U0437,2026-03-05T08:34:22.307494,135.129.156.133,Allenstad,SD,-35.8064955,131.206676,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/26.0.801.0 Safari/535.0",1,0,0,274,ad5868d3-a830-40d8-bb55-6eee3105a5e1
LGN0005967,U0354,2026-02-28T10:18:22.307615,38.207.113.47,Jonesbury,DZ,9.5779015,-167.788894,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bn-BD) AppleWebKit/532.40.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.40.7",1,0,0,241,a35bd18b-eef2-41e7-a620-35426309f049
LGN0005968,U0309,2026-02-27T10:27:22.307727,165.157.160.191,Leslieberg,CG,75.8631385,-133.999306,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.801.0 Safari/531.0",1,0,0,362,f2b02a69-010f-4558-96f9-d7a374f831f0
LGN0005969,U0208,2026-03-04T23:24:22.307835,138.79.234.111,Robertburgh,ZA,-45.7593015,8.717719,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),1,0,0,109,a20cbb43-3b81-4d28-9012-27fa9c76673d
LGN0005970,U0419,2026-03-01T02:34:22.307918,77.254.253.23,Sullivanstad,KI,-55.367216,50.061895,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.24.7 (KHTML, like Gecko) Version/5.1 Safari/535.24.7",1,0,0,196,24ef61a0-a532-48d9-af4d-77a3a60e00e8
LGN0005971,U0453,2026-03-03T14:53:22.308030,2.118.231.193,Lake Teresabury,AR,-26.6276425,-67.167793,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1),1,0,0,285,8a162ee3-a7a3-4add-adda-1beb1c25ea3a
LGN0005972,U0305,2026-03-05T08:51:22.308116,94.5.15.195,Port Daniel,ST,89.3315265,70.326045,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/15.2o6637.0 Mobile/95L114 Safari/536.1",1,0,0,251,7281baf2-183b-40a1-b940-0dadd49beac9
LGN0005973,U0115,2026-02-27T18:49:22.308252,131.170.101.64,New Cynthia,TW,-68.0837855,119.86356,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),1,0,0,375,eee1fd94-fcd6-470b-9b08-0ddfcb7f3317
LGN0005974,U0315,2026-02-27T06:47:22.308338,144.183.174.201,East Richard,PL,-30.7865595,156.045476,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.28.3 (KHTML, like Gecko) Version/4.0.3 Safari/531.28.3",1,0,0,374,28c84869-1703-49dc-85c1-b256e80b8f20
LGN0005975,U0420,2026-02-28T14:41:22.308454,108.39.220.174,Walkerstad,TN,52.4075385,57.042456,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0; rv:1.9.6.20) Gecko/6971-07-17 22:33:53.156006 Firefox/3.6.1,1,1,0,126,2fffa302-b5d6-4806-b9f1-f590a1d37974
LGN0005976,U0368,2026-03-05T09:28:22.308601,149.54.144.119,Port Todd,MK,-68.2832925,-51.55994,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0 rv:2.0; bg-BG) AppleWebKit/535.15.3 (KHTML, like Gecko) Version/5.0.3 Safari/535.15.3",1,0,0,251,ef91ce84-f712-429f-b67d-46d04e77fc9e
LGN0005977,U0004,2026-03-01T04:48:22.308702,45.32.255.160,Sullivanfort,FI,0.6002035,104.063341,Opera/8.27.(X11; Linux x86_64; se-NO) Presto/2.9.160 Version/11.00,1,0,0,337,f6a3a5cc-0b08-4100-89f9-f13709afd860
LGN0005978,U0408,2026-02-28T01:45:22.308804,33.42.208.251,East Diana,BO,73.4849465,110.385566,Opera/9.56.(Windows NT 6.0; ka-GE) Presto/2.9.160 Version/10.00,1,0,0,227,9dd3be77-5b28-400c-9780-ab1248df3874
LGN0005979,U0342,2026-02-27T05:28:22.309074,55.6.250.18,Lake Gregory,CY,-54.9283135,-30.946568,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.6y6775.0 Mobile/84A150 Safari/532.0",1,0,0,210,730459d7-38b5-4a72-af0c-97dc11e6ccaa
LGN0005980,U0464,2026-03-03T06:57:22.309283,144.138.162.127,Sarahburgh,YE,-5.9678935,-21.761289,Mozilla/5.0 (Windows CE; et-EE; rv:1.9.2.20) Gecko/8642-03-13 21:16:51.653809 Firefox/9.0,1,0,0,120,0c29407c-30ff-4b4d-9e5a-5da48c45f6ee
LGN0005981,U0342,2026-03-01T21:39:22.309459,189.228.216.168,Parrishchester,SL,87.565129,-27.558225,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/14.0.898.0 Safari/531.0",1,1,0,248,bde1777b-237f-4dd6-81f1-8dec51bf249c
LGN0005982,U0443,2026-03-01T01:18:22.309606,135.116.242.102,Ericland,DJ,47.2941335,24.102843,Opera/8.94.(Windows 98; Win 9x 4.90; ta-LK) Presto/2.9.176 Version/11.00,1,1,0,385,49376d37-9f1f-4c10-8af1-4c275938e3d4
LGN0005983,U0125,2026-03-02T05:20:22.309706,102.37.184.151,South Jamesshire,DM,-6.6512425,131.491669,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.25.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.25.3",1,0,0,122,b040d8f1-f4ac-48e1-9108-bffcdff9458f
LGN0005984,U0248,2026-03-02T15:02:22.309821,174.32.103.34,Glennstad,IR,-42.18315,-44.178728,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.49.6 (KHTML, like Gecko) Version/5.1 Safari/535.49.6",1,0,0,366,870d24d9-716b-422c-ad71-8618b2ea2d5a
LGN0005985,U0257,2026-03-03T12:46:22.309938,39.94.120.220,Francisview,UG,-16.383622,-42.22666,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/58.0.863.0 Safari/535.1",1,0,0,204,ec09aacc-41b6-466c-9992-72ff0acaf44a
LGN0005986,U0043,2026-02-28T08:03:22.310077,138.235.226.131,Tanyaburgh,DE,-89.5206135,-102.200936,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),1,0,0,83,550f73fc-9d37-43db-933f-6f6865c44355
LGN0005987,U0471,2026-02-27T09:45:22.310196,2.125.22.228,Francesmouth,VE,-0.416431,119.228237,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.27.3 (KHTML, like Gecko) Version/4.0.2 Safari/531.27.3",1,0,0,97,596670d9-4346-469f-951a-848fccfd313c
LGN0005988,U0007,2026-03-01T17:01:22.310321,213.77.146.117,North Lisaview,CM,47.653967,-93.776598,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; cy-GB) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.13.3",1,0,0,396,2ae0e20d-7402-4b6e-9556-ef5699e49551
LGN0005989,U0128,2026-03-03T04:06:22.310439,55.104.238.186,East Julie,BA,1.898573,-92.13055,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.9p1346.0 Mobile/78A767 Safari/531.2",1,0,0,253,4c745d7c-d85a-4cd2-b50b-7a6ffabada36
LGN0005990,U0455,2026-03-01T15:44:22.310598,198.252.34.196,New Lisafort,JO,-18.6005715,-171.115783,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),1,0,0,262,c9ef267d-03ff-41ad-b7ef-4cbd8ed3f96f
LGN0005991,U0422,2026-03-04T23:16:22.310700,49.223.204.191,Port Christinestad,GB,45.7653445,-38.269847,Opera/9.24.(Windows NT 11.0; mi-NZ) Presto/2.9.179 Version/12.00,1,0,0,83,de5266d6-6e14-4e77-82f3-2f4ca4d4649e
LGN0005992,U0317,2026-03-02T00:08:22.310823,49.116.158.157,South Glennstad,KP,5.604305,-90.769821,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/6720-01-20 05:38:28.670532 Firefox/6.0,1,0,0,389,1bce5586-46c5-4c0b-84c0-90cb9a368e5b
LGN0005993,U0088,2026-02-28T23:50:22.311024,8.97.81.48,South Bethfort,ME,80.1217035,-103.607786,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; or-IN) AppleWebKit/535.6.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.6.6",1,0,0,365,995dee0d-0854-49ae-a0b6-27db1ea0d317
LGN0005994,U0458,2026-03-02T21:45:22.311147,68.202.50.28,Bishopbury,SR,53.3716555,56.55327,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),1,0,0,386,2cef5160-2b9b-4c5c-a826-0ec2df4f9f9b
LGN0005995,U0088,2026-03-01T12:25:22.311256,162.220.254.185,Fryville,LA,-34.636558,73.896336,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),1,0,0,284,35ff0798-38df-4f6c-84f0-0d5bf5c4cb26
LGN0005996,U0134,2026-03-02T20:18:22.311389,128.196.72.16,Shannontown,RO,-31.594657,-127.778955,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.835.0 Safari/531.0",1,1,0,393,e982354c-a533-4e5c-8cc4-c59d8433bec9
LGN0005997,U0141,2026-02-27T13:40:22.311545,222.34.114.92,Port Lisachester,AL,61.629382,129.426491,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),1,0,0,224,be454292-31db-4860-8270-c9cfe288f17e
