transaction_id,user_id,timestamp,amount,currency,transaction_type,merchant_id,merchant_category,ip_address,device_id,geolocation_lat,geolocation_lon,status,is_fraud
TXN0008549,U0182,2026-02-27T23:33:21.488189,178.28,USD,purchase,MER-iuZW-7664,retail,106.128.252.147,DEV-53626286,4.8051675,28.070672,approved,0
TXN0008550,U0135,2026-02-26T23:08:21.488260,25.5,USD,wire_transfer,MER-hUyJ-0783,travel,161.108.59.173,DEV-73305184,-54.149647,89.689207,approved,0
TXN0008551,U0153,2026-03-04T20:41:21.488327,328.03,USD,purchase,MER-BUis-7358,atm,89.9.96.84,DEV-16073434,-55.748963,94.243474,approved,0
TXN0008552,U0270,2026-02-28T10:44:21.488393,436.54,USD,atm_withdrawal,MER-XQkX-6758,crypto,159.3.66.107,DEV-15953056,35.394016,160.260812,approved,0
TXN0008553,U0006,2026-02-28T18:31:21.488460,677.49,USD,purchase,MER-YHQO-0188,food,112.204.148.146,DEV-17342657,23.7874315,107.545074,approved,0
TXN0008554,U0237,2026-02-28T05:52:21.488525,1926.4,USD,purchase,MER-TBsN-9314,crypto,48.244.176.135,DEV-41421507,-5.690063,-104.768748,approved,0
TXN0008555,U0080,2026-03-02T13:55:21.488592,1855.44,USD,purchase,MER-oAqe-1126,wire,149.151.46.183,DEV-32324515,-29.1514535,124.460888,declined,0
TXN0008556,U0156,2026-02-28T07:20:21.488656,264.43,USD,atm_withdrawal,MER-Zfst-6954,crypto,217.161.127.124,DEV-74354324,-20.732611,-90.555984,approved,0
TXN0008557,U0274,2026-02-26T20:17:21.488722,233.69,USD,wire_transfer,MER-vrGo-7089,food,213.167.65.73,DEV-85574404,55.4745015,140.646085,approved,0
TXN0008558,U0475,2026-02-27T19:25:21.488787,11.5,USD,purchase,MER-WYRe-5362,travel,100.6.136.34,DEV-26476577,70.0551135,72.172931,declined,0
TXN0008559,U0399,2026-02-28T03:55:21.488851,371.92,USD,purchase,MER-PADx-6557,travel,98.164.72.155,DEV-76303239,-16.418271,-174.752971,approved,0
TXN0008560,U0067,2026-03-04T06:11:21.489044,379.53,USD,purchase,MER-qgCs-1549,crypto,175.21.16.150,DEV-35043597,19.7018335,-40.799237,approved,0
TXN0008561,U0293,2026-03-01T18:25:21.489166,110.59,USD,wire_transfer,MER-csEO-8298,food,45.149.85.247,DEV-70850453,83.1081085,-172.550534,approved,0
TXN0008562,U0005,2026-02-26T14:20:21.489292,13.71,USD,purchase,MER-RrdD-6408,travel,9.151.96.239,DEV-61181580,81.9312825,-80.9717,approved,0
TXN0008563,U0119,2026-03-04T09:28:21.489376,124.31,USD,atm_withdrawal,MER-NgtY-0388,atm,139.24.100.101,DEV-92819445,44.0488725,54.712801,approved,0
TXN0008564,U0374,2026-03-04T21:36:21.489440,340.16,USD,atm_withdrawal,MER-PRWW-1298,wire,148.215.48.11,DEV-33570041,24.4050305,-67.42764,approved,0
TXN0008565,U0495,2026-02-28T19:20:21.489503,342.14,USD,purchase,MER-uMYY-5133,wire,124.110.134.196,DEV-74515519,-43.009617,-126.025876,approved,0
TXN0008566,U0013,2026-03-04T09:38:21.489565,354.12,USD,bill_pay,MER-CZpJ-8893,atm,42.180.175.68,DEV-19890029,84.648537,-63.288576,approved,0
TXN0008567,U0224,2026-02-26T21:25:21.489628,381.02,USD,purchase,MER-yRUk-1783,atm,78.117.144.222,DEV-34702483,-14.306179,-175.474615,approved,0
TXN0008568,U0387,2026-02-27T21:21:21.489689,179.51,USD,wire_transfer,MER-kdYC-5072,travel,50.138.149.149,DEV-14438669,-43.4200665,-156.648614,declined,0
TXN0008569,U0080,2026-03-03T08:49:21.489750,304.91,USD,purchase,MER-WkwW-4546,crypto,164.1.118.197,DEV-63863476,-48.0495,-74.18575,approved,0
TXN0008570,U0003,2026-02-26T13:49:21.489811,484.82,USD,purchase,MER-kARg-2576,retail,199.223.152.235,DEV-70007120,17.7504415,-101.175495,approved,0
TXN0008571,U0431,2026-02-27T12:21:21.489873,94.27,USD,purchase,MER-aWPF-6441,food,100.233.146.4,DEV-92491049,12.7654975,-56.217621,approved,0
TXN0008572,U0265,2026-03-01T18:01:21.489935,477.32,USD,purchase,MER-ZWPr-8512,atm,78.7.60.136,DEV-92853863,-14.33346,28.84931,approved,0
TXN0008573,U0365,2026-03-02T06:45:21.489997,496.78,USD,purchase,MER-XBah-7564,food,122.81.160.114,DEV-49982310,62.3880555,76.701522,approved,0
TXN0008574,U0455,2026-02-28T00:34:21.490058,446.29,USD,purchase,MER-KAoJ-0662,crypto,51.74.39.187,DEV-24228651,-11.380388,128.366069,approved,0
TXN0008575,U0074,2026-02-27T08:54:21.490120,394.43,USD,bill_pay,MER-fWmb-6921,crypto,39.185.252.79,DEV-12505388,-12.1996675,-26.733364,approved,0
TXN0008576,U0180,2026-02-27T18:54:21.490182,137.1,USD,purchase,MER-dHLd-8631,food,57.248.37.54,DEV-14076318,45.1533665,131.359998,approved,0
TXN0008577,U0228,2026-03-04T06:28:21.490243,4804.59,USD,purchase,MER-ToYs-2516,retail,31.106.108.88,DEV-44696608,10.7445065,-24.423982,approved,0
TXN0008578,U0220,2026-03-01T06:31:21.490305,72.41,USD,purchase,MER-xFAZ-4399,food,196.14.219.73,DEV-61869756,-67.990349,-28.822629,approved,0
TXN0008579,U0108,2026-03-04T17:38:21.490366,317.16,USD,purchase,MER-NVCm-7171,retail,183.215.198.237,DEV-52865163,37.8041365,-85.533489,approved,0
TXN0008580,U0300,2026-03-02T14:17:21.490428,225.99,USD,purchase,MER-QpIg-1888,retail,9.153.252.75,DEV-78442657,5.7638235,-6.629083,approved,0
TXN0008581,U0490,2026-03-05T02:51:21.490489,299.93,USD,atm_withdrawal,MER-nLKu-8536,retail,102.17.154.39,DEV-70692066,66.07348,-160.733624,approved,0
TXN0008582,U0094,2026-03-03T20:15:21.490550,78.9,USD,purchase,MER-AToK-9268,travel,5.196.115.88,DEV-03753384,88.0315595,-136.324779,approved,0
TXN0008583,U0043,2026-03-04T12:13:21.490611,455.06,USD,bill_pay,MER-rQDP-2024,travel,146.225.30.91,DEV-13197614,50.861715,-131.102773,approved,0
TXN0008584,U0286,2026-03-01T18:20:21.490677,254.13,USD,purchase,MER-vBRo-8649,wire,62.97.220.169,DEV-49347699,79.5951095,35.490261,approved,0
TXN0008585,U0013,2026-03-03T05:26:21.490744,4496.68,USD,wire_transfer,MER-kxAP-8358,crypto,148.136.251.57,DEV-14741310,-50.8229885,-57.120575,approved,0
TXN0008586,U0423,2026-02-27T09:57:21.490812,185.35,USD,purchase,MER-kREG-1464,atm,60.15.181.114,DEV-27228418,-69.9320595,-66.565954,approved,0
TXN0008587,U0432,2026-03-04T07:01:21.490876,281.06,USD,atm_withdrawal,MER-cAmm-3001,travel,56.243.182.143,DEV-47057722,-52.2687885,-135.8399,approved,0
TXN0008588,U0221,2026-03-02T04:38:21.490939,4660.21,USD,purchase,MER-JARi-3891,food,206.84.66.105,DEV-34356979,-46.443306,-171.463223,approved,0
TXN0008589,U0078,2026-02-28T22:00:21.491005,33.82,USD,purchase,MER-ZBkL-4541,wire,124.161.72.2,DEV-75756611,64.1546845,-57.547229,approved,0
TXN0008590,U0076,2026-02-28T08:58:21.491072,351.22,USD,wire_transfer,MER-Wxra-3819,travel,125.223.175.117,DEV-70751746,21.515489,101.389878,approved,0
TXN0008591,U0061,2026-03-01T00:52:21.491137,1120.92,USD,bill_pay,MER-NtJa-0704,wire,158.51.228.175,DEV-59266482,16.4699295,48.516115,approved,0
TXN0008592,U0010,2026-03-02T04:53:21.491200,69025.54,USD,purchase,MER-tHoY-9295,wire,220.71.159.43,DEV-63839369,19.9046475,51.164132,approved,1
TXN0008593,U0025,2026-03-01T05:58:21.491264,68.7,USD,purchase,MER-QEMT-7115,travel,124.69.248.230,DEV-26073200,-37.2852915,-92.295562,approved,0
TXN0008594,U0247,2026-03-04T20:39:21.491330,314.59,USD,purchase,MER-ieWr-9067,food,204.65.185.125,DEV-22091103,-39.552683,-166.071613,approved,0
TXN0008595,U0033,2026-03-04T21:51:21.491392,415.47,USD,bill_pay,MER-exrm-0662,wire,104.134.126.185,DEV-15987537,-11.3712145,-57.167448,approved,0
TXN0008596,U0382,2026-03-02T14:02:21.491452,34.08,USD,purchase,MER-lcVL-0029,food,41.56.188.167,DEV-06628883,20.325388,-103.966265,approved,0
TXN0008597,U0348,2026-02-27T13:01:21.491514,270.94,USD,wire_transfer,MER-CvSn-8666,food,117.76.63.236,DEV-57103900,-23.9582235,-72.557094,approved,0
TXN0008598,U0461,2026-03-02T09:34:21.491575,366.88,USD,purchase,MER-gJUR-4478,crypto,16.110.118.33,DEV-70998019,-50.094339,-161.776691,approved,0
TXN0008599,U0382,2026-03-02T04:00:21.491636,158.77,USD,atm_withdrawal,MER-eqtd-2396,wire,197.118.33.88,DEV-19308473,11.3845895,125.822167,declined,0
TXN0008600,U0227,2026-03-02T19:10:21.491697,474.19,USD,purchase,MER-wGpB-8216,wire,193.82.109.200,DEV-47313641,-6.0938865,6.192316,approved,0
TXN0008601,U0108,2026-03-03T10:09:21.491758,1180.9,USD,purchase,MER-DqYW-7697,crypto,7.16.254.133,DEV-49786121,-30.439599,137.67065,approved,0
TXN0008602,U0433,2026-03-01T01:16:21.491821,108.08,USD,purchase,MER-Kfuw-0362,atm,91.180.28.92,DEV-67065283,75.036095,-175.085276,approved,0
TXN0008603,U0470,2026-02-27T23:36:21.491883,32.63,USD,bill_pay,MER-dPJN-6354,atm,109.149.178.15,DEV-47903548,-74.820775,-75.980191,approved,0
TXN0008604,U0093,2026-02-28T13:24:21.491944,458.62,USD,purchase,MER-tbrC-4291,crypto,73.119.51.237,DEV-08287454,-61.544935,8.809834,approved,0
TXN0008605,U0447,2026-02-27T14:01:21.492008,319.69,USD,purchase,MER-VQaU-5823,travel,159.182.230.173,DEV-92031263,32.0573395,-50.143868,approved,0
TXN0008606,U0243,2026-03-03T11:57:21.492069,164.42,USD,purchase,MER-UiPp-1500,atm,146.105.205.129,DEV-16954774,31.5373385,145.89875,approved,0
TXN0008607,U0363,2026-02-27T06:11:21.492131,137.35,USD,purchase,MER-cvTx-6755,food,95.105.184.226,DEV-55494826,-22.6079255,-117.995374,approved,0
TXN0008608,U0159,2026-02-28T04:17:21.492287,59.28,USD,purchase,MER-SrdO-9859,food,218.195.221.85,DEV-74096959,-76.3412105,65.990178,approved,0
TXN0008609,U0098,2026-03-02T18:09:21.492371,451.26,USD,purchase,MER-IrrC-0182,atm,88.52.95.192,DEV-59298969,-9.753644,121.74731,approved,0
TXN0008610,U0403,2026-03-02T23:03:21.492468,217.93,USD,wire_transfer,MER-wAbR-0005,wire,117.199.113.161,DEV-97250046,-69.469729,30.553404,approved,0
TXN0008611,U0414,2026-02-27T08:38:21.492586,5.89,USD,purchase,MER-GnjY-9998,travel,14.151.124.67,DEV-63457403,59.067792,6.559324,approved,0
TXN0008612,U0264,2026-03-02T14:41:21.492655,341.12,USD,bill_pay,MER-Tigq-2275,atm,5.148.155.33,DEV-63562168,-9.258711,-30.647356,approved,0
TXN0008613,U0200,2026-03-04T18:58:21.492745,225.74,USD,wire_transfer,MER-MkPv-9175,retail,175.95.162.190,DEV-54379866,-25.5424425,-146.764824,approved,0
TXN0008614,U0165,2026-02-28T13:02:21.492855,51.86,USD,atm_withdrawal,MER-VITO-6784,food,8.24.179.134,DEV-40352131,3.187046,-60.498753,approved,0
TXN0008615,U0165,2026-03-04T04:12:21.492958,427.21,USD,purchase,MER-Muuz-7128,crypto,135.231.188.3,DEV-09237763,-76.1349795,174.101319,approved,0
TXN0008616,U0191,2026-02-27T14:35:21.493026,473.61,USD,purchase,MER-RnQz-5539,retail,120.151.123.127,DEV-59572382,-64.249501,30.5835,approved,0
TXN0008617,U0221,2026-02-27T06:38:21.493089,2120.65,USD,purchase,MER-cijD-3459,crypto,23.33.139.2,DEV-47063470,-52.4893945,45.623168,approved,0
TXN0008618,U0011,2026-02-27T13:06:21.493155,50700.06,USD,purchase,MER-URlj-0311,wire,93.156.194.164,DEV-83379617,-23.288604,-71.285607,approved,1
TXN0008619,U0012,2026-03-03T22:04:21.493217,249.26,USD,bill_pay,MER-UopC-5627,atm,205.14.81.161,DEV-85225591,33.767366,-69.666337,approved,0
TXN0008620,U0192,2026-03-02T13:56:21.493279,2737.52,USD,purchase,MER-alTL-5378,retail,135.226.135.165,DEV-91391846,67.536527,96.584787,approved,0
TXN0008621,U0498,2026-02-27T12:38:21.493341,3865.07,USD,purchase,MER-oVPZ-0616,retail,56.71.96.225,DEV-45649198,73.355514,-157.396337,approved,0
TXN0008622,U0460,2026-03-03T14:58:21.493403,324.68,USD,purchase,MER-GJUS-5389,crypto,79.12.239.182,DEV-32940620,-64.179395,-29.832144,approved,0
TXN0008623,U0351,2026-02-26T14:59:21.493464,163.67,USD,purchase,MER-JMTr-9801,retail,19.132.131.110,DEV-47428735,81.2746735,80.427963,approved,0
TXN0008624,U0057,2026-03-01T08:25:21.493525,288.7,USD,purchase,MER-yCwf-9986,atm,77.39.147.75,DEV-09778455,-59.946833,52.885018,approved,0
TXN0008625,U0291,2026-02-27T09:51:21.493586,126.94,USD,purchase,MER-FIji-5173,wire,1.85.182.25,DEV-47625709,57.185283,-111.603726,approved,0
TXN0008626,U0454,2026-03-01T05:28:21.493648,733.29,USD,bill_pay,MER-tben-3386,wire,194.57.167.229,DEV-13691654,22.586786,-168.475182,approved,0
TXN0008627,U0063,2026-02-26T16:19:21.493709,317.26,USD,purchase,MER-LcxY-6136,atm,23.32.176.159,DEV-73699762,8.6841265,-11.614121,approved,0
TXN0008628,U0173,2026-03-04T18:50:21.493771,446.35,USD,purchase,MER-gaDX-5743,travel,33.165.94.190,DEV-54166546,89.273149,-129.538497,approved,0
TXN0008629,U0365,2026-02-26T23:49:21.493832,28.73,USD,purchase,MER-bHIR-9957,crypto,171.227.30.208,DEV-41846858,-87.957524,87.397994,approved,0
TXN0008630,U0242,2026-03-04T02:03:21.493893,1935.65,USD,purchase,MER-TonR-6493,wire,110.36.34.17,DEV-79304829,9.15734,-66.972587,approved,0
TXN0008631,U0029,2026-02-27T17:28:21.493954,486.1,USD,purchase,MER-NkQm-3511,food,133.208.107.93,DEV-99449325,-14.979592,-53.360447,approved,0
TXN0008632,U0007,2026-02-27T22:47:21.494016,3673.15,USD,purchase,MER-sLfp-7048,wire,61.58.180.104,DEV-53100119,-27.0324995,4.958036,approved,0
TXN0008633,U0388,2026-03-01T03:41:21.494077,135.62,USD,atm_withdrawal,MER-oqgt-5294,crypto,46.39.142.122,DEV-51101757,-29.3682525,-84.975183,approved,0
TXN0008634,U0129,2026-02-27T10:36:21.494138,444.84,USD,purchase,MER-fGOz-6307,travel,222.213.78.39,DEV-99153975,-81.5680865,166.557817,approved,0
TXN0008635,U0007,2026-02-26T12:45:21.494202,222.19,USD,wire_transfer,MER-CDMy-4474,atm,170.135.13.54,DEV-46895228,-57.4607545,160.320349,approved,0
TXN0008636,U0455,2026-03-01T15:41:21.494264,283.21,USD,purchase,MER-NrgO-8373,travel,2.121.27.111,DEV-28858948,-74.8113975,-153.671577,approved,0
TXN0008637,U0482,2026-03-04T02:38:21.494328,447.17,USD,bill_pay,MER-ANPG-8657,atm,182.216.138.131,DEV-69095874,-56.227776,-151.208836,approved,0
TXN0008638,U0011,2026-03-02T18:08:21.494391,231.18,USD,purchase,MER-UCXq-7048,wire,105.69.38.95,DEV-24477071,43.820347,139.929235,approved,0
TXN0008639,U0481,2026-02-26T16:56:21.494453,33.35,USD,purchase,MER-KyEc-4181,crypto,64.225.250.103,DEV-48933576,-11.52112,114.376748,approved,0
TXN0008640,U0065,2026-02-27T23:44:21.494514,4707.31,USD,wire_transfer,MER-gfbT-2394,food,154.194.198.0,DEV-89892267,36.436201,-72.634152,approved,0
TXN0008641,U0402,2026-03-04T03:06:21.494576,229.81,USD,atm_withdrawal,MER-hjOI-5984,wire,184.67.173.12,DEV-34026408,82.2201675,-72.25574,approved,0
TXN0008642,U0060,2026-03-01T12:36:21.494637,391.96,USD,purchase,MER-QiDG-4953,travel,146.133.42.190,DEV-36794276,10.8340055,-165.303583,approved,0
TXN0008643,U0055,2026-02-27T12:48:21.494698,3.81,USD,purchase,MER-dnbD-9591,crypto,71.42.123.105,DEV-76348043,-7.304723,-86.596894,approved,0
TXN0008644,U0365,2026-03-02T15:46:21.494759,305.51,USD,purchase,MER-SCsm-9452,crypto,217.205.72.191,DEV-01137598,-61.6260455,49.711538,approved,0
TXN0008645,U0295,2026-03-03T01:24:21.494820,4862.67,USD,purchase,MER-ixVw-5603,travel,88.250.84.139,DEV-34901789,4.408274,-40.130264,approved,0
TXN0008646,U0068,2026-03-05T03:20:21.494881,228.53,USD,purchase,MER-vLQt-9237,wire,108.49.160.158,DEV-42000548,53.2705165,-174.313788,approved,0
TXN0008647,U0361,2026-02-27T03:55:21.494942,57.1,USD,purchase,MER-MyEf-6335,wire,107.199.3.111,DEV-72067432,-31.097675,-85.659389,approved,0
TXN0008648,U0082,2026-02-27T03:18:21.495003,3257.49,USD,atm_withdrawal,MER-xVsS-9372,food,51.169.182.37,DEV-45581153,32.012996,28.225824,approved,0
TXN0008649,U0033,2026-03-03T21:02:21.495065,130.69,USD,atm_withdrawal,MER-oOrG-3976,food,179.49.169.108,DEV-67864414,0.1264725,53.501991,approved,0
TXN0008650,U0153,2026-03-02T17:20:21.495126,224.82,USD,purchase,MER-oMfN-8361,wire,66.146.202.144,DEV-94842462,67.7757805,42.884261,approved,0
TXN0008651,U0430,2026-03-02T22:46:21.495186,210.27,USD,bill_pay,MER-DqBQ-9541,food,164.48.161.246,DEV-30714536,-61.7597175,-63.47201,approved,0
TXN0008652,U0413,2026-03-04T14:16:21.495247,444.44,USD,purchase,MER-RKEP-2795,travel,37.20.77.111,DEV-11357614,-79.523233,-0.2658,approved,0
TXN0008653,U0499,2026-02-27T01:39:21.495308,57.93,USD,purchase,MER-xkwR-2643,wire,9.32.241.230,DEV-16545802,28.448791,153.589615,declined,0
TXN0008654,U0306,2026-02-26T21:38:21.495369,208.16,USD,wire_transfer,MER-PWtk-9834,food,218.99.174.54,DEV-32688567,54.683753,10.258415,approved,0
TXN0008655,U0497,2026-03-04T10:28:21.495431,144.31,USD,purchase,MER-aPeD-7762,travel,125.191.163.59,DEV-03365471,59.0994745,-166.864149,approved,0
TXN0008656,U0161,2026-02-28T21:16:21.495495,25.39,USD,atm_withdrawal,MER-Cxsp-7680,wire,111.251.32.149,DEV-94326498,-38.240257,75.494251,approved,0
TXN0008657,U0202,2026-02-27T12:06:21.495556,2660.12,USD,purchase,MER-pVjo-3053,food,41.248.87.45,DEV-95916301,13.4373345,44.167022,approved,0
TXN0008658,U0036,2026-03-02T21:12:21.495618,234.08,USD,purchase,MER-xzam-6068,crypto,39.68.38.32,DEV-74134204,-24.9897445,-61.742534,approved,0
TXN0008659,U0427,2026-02-27T07:57:21.495679,491.7,USD,atm_withdrawal,MER-CEKe-9170,retail,21.77.63.176,DEV-73398036,56.21548,80.627457,approved,0
TXN0008660,U0214,2026-02-28T03:18:21.495742,4021.72,USD,purchase,MER-pLPX-4162,travel,70.53.54.162,DEV-05774477,-66.239866,-27.751399,approved,0
TXN0008661,U0377,2026-02-26T17:33:21.495804,293.59,USD,purchase,MER-afsD-4854,food,163.188.40.148,DEV-46009344,51.2812165,50.155759,approved,0
TXN0008662,U0031,2026-03-02T01:26:21.495866,270.65,USD,bill_pay,MER-HCBj-7333,crypto,99.34.250.243,DEV-97588799,-31.1488045,-75.83391,approved,0
TXN0008663,U0124,2026-02-27T10:12:21.495927,62870.85,USD,purchase,MER-UrXP-8275,travel,88.31.229.26,DEV-06902104,-23.374341,-56.879496,approved,0
TXN0008664,U0101,2026-03-02T05:05:21.495988,287.83,USD,atm_withdrawal,MER-BNND-2348,atm,182.13.213.22,DEV-42388542,-38.8945435,4.054083,approved,0
TXN0008665,U0100,2026-02-27T22:50:21.496049,374.15,USD,purchase,MER-IFSc-6979,crypto,178.61.68.196,DEV-51485658,-29.706592,77.159304,approved,0
TXN0008666,U0428,2026-03-04T07:16:21.496110,437.21,USD,atm_withdrawal,MER-rmKp-4637,wire,47.42.181.16,DEV-66478980,88.301447,100.784599,approved,0
TXN0008667,U0021,2026-03-02T11:00:21.496171,13.68,USD,wire_transfer,MER-rihB-5689,travel,105.9.200.189,DEV-31149400,-86.1704905,-88.461267,approved,0
TXN0008668,U0270,2026-02-27T04:13:21.496235,11.12,USD,purchase,MER-Fxlb-5893,retail,98.241.229.125,DEV-57029867,7.3280165,137.727625,approved,0
TXN0008669,U0331,2026-02-27T16:02:21.496296,74.4,USD,purchase,MER-mHQJ-1113,travel,29.196.8.18,DEV-19018283,76.551354,-106.364661,approved,0
TXN0008670,U0129,2026-03-02T05:32:21.496358,32.8,USD,purchase,MER-llHr-1472,wire,186.90.132.86,DEV-44089115,-57.447431,-104.734462,approved,0
TXN0008671,U0342,2026-03-04T14:24:21.496419,170.63,USD,purchase,MER-xJuE-8496,food,11.189.229.65,DEV-99808767,-74.795458,52.901492,approved,0
TXN0008672,U0423,2026-03-04T12:19:21.496481,37.92,USD,atm_withdrawal,MER-OETm-0416,crypto,179.101.203.213,DEV-58696289,6.0562895,-27.954043,approved,0
TXN0008673,U0048,2026-03-02T13:13:21.496542,292.84,USD,purchase,MER-cHPO-7423,travel,133.5.53.39,DEV-73497253,-21.3069755,10.381913,approved,0
TXN0008674,U0360,2026-02-26T13:31:21.496603,425.09,USD,bill_pay,MER-HqKZ-6700,wire,144.109.137.123,DEV-09672237,63.429159,-106.77335,approved,0
TXN0008675,U0138,2026-02-28T10:34:21.496665,52.97,USD,purchase,MER-ZRRx-3965,travel,118.232.30.99,DEV-28153219,-51.233428,-0.365011,approved,0
TXN0008676,U0458,2026-02-28T11:15:21.496730,428.74,USD,purchase,MER-hBSO-3281,food,181.243.137.179,DEV-41901492,63.2737405,-177.246369,approved,0
TXN0008677,U0119,2026-02-28T23:51:21.496797,3879.19,USD,purchase,MER-Lipl-8000,food,82.140.120.128,DEV-48696368,69.0335955,-86.064425,approved,0
TXN0008678,U0338,2026-03-02T05:33:21.496862,5.59,USD,wire_transfer,MER-OjUr-7111,atm,74.94.208.243,DEV-63058681,-86.125907,95.690344,approved,0
TXN0008679,U0473,2026-02-28T08:12:21.496927,211.81,USD,purchase,MER-pvTa-0037,atm,11.238.161.35,DEV-17439715,61.8131275,52.672715,approved,0
TXN0008680,U0112,2026-03-03T17:07:21.496992,289.48,USD,wire_transfer,MER-UVOn-6735,wire,183.159.74.47,DEV-65817028,28.672885,-131.058099,approved,0
TXN0008681,U0055,2026-03-02T12:53:21.497057,293.72,USD,wire_transfer,MER-tbAb-8936,travel,94.202.147.173,DEV-47636760,86.2157635,-5.011387,declined,0
TXN0008682,U0093,2026-03-02T14:38:21.497124,474.63,USD,wire_transfer,MER-piRu-5919,travel,179.128.149.76,DEV-07072786,44.725755,145.178019,approved,0
TXN0008683,U0103,2026-03-01T02:32:21.497187,136.64,USD,purchase,MER-oTyt-3150,atm,211.216.151.179,DEV-84748258,-8.018036,-47.592257,approved,0
TXN0008684,U0218,2026-02-27T00:06:21.497251,157.11,USD,purchase,MER-kmoI-0234,wire,73.203.112.45,DEV-40151944,-51.561979,136.18415,declined,0
TXN0008685,U0429,2026-03-02T01:41:21.497313,156.34,USD,purchase,MER-VQxO-9026,crypto,56.100.166.9,DEV-78997002,-77.1929755,-97.687693,approved,0
TXN0008686,U0118,2026-03-04T22:15:21.497374,1116.99,USD,purchase,MER-Guom-7308,atm,217.195.228.88,DEV-84234473,30.747025,-81.462587,approved,0
TXN0008687,U0274,2026-03-02T11:08:21.497436,1992.58,USD,purchase,MER-NpbU-2434,atm,97.38.86.185,DEV-38527481,-23.2345585,-57.387297,approved,0
TXN0008688,U0418,2026-02-27T15:21:21.497499,71.66,USD,purchase,MER-pXTI-4757,food,85.211.135.18,DEV-01763016,-87.7682345,143.892703,approved,0
TXN0008689,U0026,2026-03-05T09:13:21.497563,33.34,USD,bill_pay,MER-CQFq-3476,wire,102.87.134.120,DEV-44710448,-69.075941,-39.049587,approved,0
TXN0008690,U0025,2026-03-02T22:46:21.497634,3754.62,USD,wire_transfer,MER-dpVu-9480,food,49.183.57.13,DEV-92308511,-72.7086405,121.542292,approved,0
TXN0008691,U0498,2026-03-03T18:15:21.497729,417.71,USD,wire_transfer,MER-mhil-9592,crypto,12.185.85.53,DEV-17486057,43.8619525,13.431099,approved,0
TXN0008692,U0355,2026-02-27T19:27:21.497802,2689.85,USD,purchase,MER-naAH-2306,food,138.144.147.92,DEV-99861538,-28.144018,162.637612,approved,0
TXN0008693,U0479,2026-03-01T20:41:21.497866,310.24,USD,purchase,MER-FBLP-3227,atm,2.17.251.30,DEV-19461166,88.432556,-63.563745,approved,0
TXN0008694,U0043,2026-03-01T21:44:21.497931,64.21,USD,bill_pay,MER-Hpgi-2699,crypto,66.169.23.149,DEV-84621493,-73.0183835,161.666116,approved,0
TXN0008695,U0035,2026-03-01T22:31:21.497993,229.16,USD,wire_transfer,MER-QzOB-2873,food,58.165.156.174,DEV-61227595,-79.6569845,128.328232,approved,0
TXN0008696,U0184,2026-03-04T18:39:21.498055,90.62,USD,purchase,MER-MIXU-3743,crypto,216.17.140.94,DEV-46925252,-34.311762,-126.654611,approved,0
TXN0008697,U0419,2026-03-05T01:38:21.498118,352.29,USD,purchase,MER-YMOF-7405,crypto,210.4.171.7,DEV-96925402,-26.351852,-0.300691,approved,0
TXN0008698,U0329,2026-03-04T21:55:21.498181,221.47,USD,purchase,MER-engz-2201,crypto,72.205.123.165,DEV-73178078,13.441983,75.372564,approved,0
TXN0008699,U0389,2026-03-02T19:56:21.498248,398.83,USD,purchase,MER-agKg-6218,atm,164.158.65.255,DEV-20730293,70.882985,4.849582,approved,0
TXN0008700,U0188,2026-03-01T09:29:21.498312,226.73,USD,wire_transfer,MER-oLit-7937,wire,128.52.199.211,DEV-60872126,-35.4194305,132.075608,approved,0
TXN0008701,U0046,2026-02-28T08:10:21.498376,1787.68,USD,wire_transfer,MER-RCYx-6431,crypto,171.243.129.120,DEV-67640525,37.315001,-136.539349,approved,0
TXN0008702,U0105,2026-03-03T14:22:21.498440,31.12,USD,purchase,MER-dtCq-6973,travel,143.198.243.141,DEV-26932542,43.5657555,117.214526,approved,0
TXN0008703,U0282,2026-03-03T08:33:21.498502,327.39,USD,purchase,MER-RmaB-6429,crypto,96.127.183.221,DEV-96972601,71.8662045,-118.116773,approved,0
TXN0008704,U0169,2026-02-28T21:16:21.498565,347.98,USD,purchase,MER-TEEm-4397,travel,193.175.9.156,DEV-09399917,-30.115911,-27.370865,approved,0
TXN0008705,U0366,2026-03-03T02:39:21.498628,330.93,USD,wire_transfer,MER-qmSf-4073,retail,184.106.250.101,DEV-43416133,22.2426995,-11.155003,approved,0
TXN0008706,U0241,2026-03-02T20:10:21.498692,103.75,USD,purchase,MER-LlGj-8594,atm,66.5.246.191,DEV-40831308,40.362377,37.162447,approved,0
TXN0008707,U0057,2026-02-27T13:26:21.498756,1203.41,USD,atm_withdrawal,MER-dIJr-5786,retail,97.114.27.33,DEV-44334974,-65.2605175,54.03471,approved,0
TXN0008708,U0147,2026-02-28T01:31:21.498820,399.36,USD,bill_pay,MER-jSps-2309,food,48.188.169.95,DEV-46848845,-69.9486965,136.062388,approved,0
TXN0008709,U0228,2026-02-28T14:54:21.498886,416.65,USD,purchase,MER-oeyp-8848,retail,133.28.106.227,DEV-13919718,-38.854533,17.891463,approved,0
TXN0008710,U0261,2026-02-28T22:25:21.498951,472.85,USD,purchase,MER-aoTf-3649,retail,55.179.89.252,DEV-23741522,-23.781779,76.427663,approved,0
